Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Date of Birth,Age in Yrs.,Date of Joining,Quarter of Joining,Age in Company (Years),Salary,Last % Hike,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Password
484822,Ms.,Megan,T,Fry,F,megan.fry@gmail.com,1/19/1996,21.54,5/23/2017,Q2,0.18,75765,4%,724-28-9985,225-343-4382,Bunkie,Avoyelles,Bunkie,LA,71322,South,mtfry,dJMzI@IE0qHm
397241,Ms.,Darla,S,Durham,F,darla.durham@microsoft.com,6/26/1987,30.11,11/26/2012,Q4,4.67,187262,25%,149-23-3818,231-256-0340,Flushing,Genesee,Flushing,MI,48433,Midwest,dsdurham,Ea-HhOd1$
924252,Hon.,Cecile,I,Ross,F,cecile.ross@bp.com,1/4/1994,23.58,10/22/2016,Q4,0.76,55341,0%,765-27-7606,209-356-4542,Freedom,Santa Cruz,Freedom,CA,95019,West,ciross,QB;}Xr~gbdhYF7
717079,Hon.,Helene,K,Franco,F,helene.franco@shell.com,6/25/1967,50.13,1/7/2002,Q1,15.56,73397,3%,702-18-0397,316-308-5431,Manhattan,Riley,Manhattan,KS,66503,Midwest,hkfranco,5MF>8TpVFy:
494794,Mr.,Vernon,C,Buchanan,M,vernon.buchanan@gmail.com,12/17/1993,23.63,5/10/2015,Q2,2.22,142346,9%,156-23-8758,405-450-9390,Meers,Comanche,Meers,OK,73558,South,vcbuchanan,hr$Rdkq?Pf-t6C;
970841,Hon.,Marva,C,Santiago,F,marva.santiago@gmail.com,10/27/1988,28.77,8/6/2012,Q3,4.98,196155,9%,274-17-8211,210-779-5897,Bellaire,Harris,Bellaire,TX,77401,South,mcsantiago,Q@n?URO9VVJ_
281794,Mrs.,Yvette,X,Bentley,F,yvette.bentley@hotmail.com,5/30/1992,25.18,11/30/2015,Q4,1.66,82765,28%,521-99-6108,319-754-5182,Highlandville,Winneshiek,Highlandville,IA,52149,Midwest,yxbentley,cH<lWWLf
520539,Hon.,Derick,R,Daugherty,M,derick.daugherty@hotmail.com,12/31/1985,31.59,3/24/2007,Q1,10.35,188821,19%,050-02-7511,216-232-8382,Cincinnati,Hamilton,Cincinnati,OH,45237,Midwest,drdaugherty,j8HU.;8ZbkVt
567269,Ms.,Fay,O,Villarreal,F,fay.villarreal@yahoo.com,4/4/1989,28.33,11/29/2012,Q4,4.66,42988,11%,276-17-8153,210-524-0203,Tioga,Grayson,Tioga,TX,76271,South,fovillarreal,WU7Lt9]{SuEWcy
749292,Ms.,Deanna,E,Wilkins,F,deanna.wilkins@ibm.com,12/18/1962,54.65,5/29/2016,Q2,1.16,113482,16%,092-02-1017,314-779-4065,Saginaw,Newton,Saginaw,MO,64864,Midwest,dewilkins,gMiy%/R2B4L|g
292144,Drs.,Augusta,P,Andrews,F,augusta.andrews@gmail.com,12/16/1985,31.64,10/3/2013,Q4,3.82,73007,7%,540-83-5625,314-692-9769,Maryland Heights,St. Louis,Maryland Heights,MO,63043,Midwest,apandrews,5C%zpn??|n
896825,Ms.,Erna,A,Tran,F,erna.tran@gmail.com,9/7/1976,40.92,11/18/2009,Q4,7.7,71415,27%,447-27-1576,205-634-3652,Talladega,Talladega,Talladega,AL,35161,South,eatran,oBE^bDLIMLCT/Zb
216408,Mr.,Luther,H,Short,M,luther.short@gmail.com,6/13/1993,24.14,4/9/2017,Q2,0.3,75243,8%,759-12-0402,216-816-1233,Reynoldsburg,Reynoldsburg,Reynoldsburg,OH,43069,Midwest,lhshort,Go2WO1&.
579003,Prof.,Curtis,S,Williamson,M,curtis.williamson@hotmail.com,7/21/1974,43.05,10/26/2013,Q4,3.76,56599,27%,357-08-2317,210-264-2382,Houston,Harris,Houston,TX,77098,South,cswilliamson,Vfi>jezaTr
249410,Ms.,Yvette,C,Rivers,F,yvette.rivers@ibm.com,11/9/1971,45.75,1/13/2006,Q1,11.55,164007,27%,689-24-6905,203-832-8970,Canton Center,Hartford,Canton Center,CT,6020,Northeast,ycrivers,miyQCC^{jOEyJo!
241389,Mr.,Walter,G,Velez,M,walter.velez@gmail.com,4/21/1992,25.28,3/8/2016,Q1,1.39,77362,27%,126-98-9311,236-435-5027,Gainesville,Prince William,Gainesville,VA,20155,South,wgvelez,aIpLVWX[!-th!lg
311405,Ms.,Christa,P,Wilkins,F,christa.wilkins@verizon.net,10/25/1974,42.79,5/15/2011,Q2,6.21,60566,19%,725-18-6016,262-803-9394,Bruce,Rusk,Bruce,WI,54819,Midwest,cpwilkins,7D.Hbil6:
796832,Mr.,Milton,Z,Neal,M,milton.neal@gmail.com,12/4/1971,45.68,6/29/2003,Q2,14.09,131141,3%,358-08-6725,212-967-0888,Cropseyville,Rensselaer,Cropseyville,NY,12052,Northeast,mzneal,r+q!I+Eduvi[:1~
976347,Ms.,Kimberly,T,Harmon,F,kimberly.harmon@gmail.com,10/6/1991,25.83,7/8/2015,Q3,2.06,48858,25%,761-12-1475,316-466-5947,Farlington,Crawford,Farlington,KS,66734,Midwest,ktharmon,uDyNjm!;e
363748,Mr.,Lemuel,E,Houston,M,lemuel.houston@charter.net,1/22/1979,38.54,12/9/2014,Q4,2.64,137375,20%,028-92-4476,206-379-8797,Grandview,Yakima,Grandview,WA,98930,West,lehouston,zaqkU3Oe&
368157,Hon.,Marcie,N,Weiss,F,marcie.weiss@yahoo.com,10/22/1994,22.78,10/21/2016,Q4,0.77,136817,28%,404-73-8790,803-286-4103,Monticello,Fairfield,Monticello,SC,29106,South,mnweiss,Z]^DZL<.
466203,Mr.,Bart,I,Whitaker,M,bart.whitaker@hotmail.com,6/23/1962,55.13,2/17/2007,Q1,10.45,133522,25%,235-57-8388,225-846-2122,Woodworth,Rapides,Woodworth,LA,71485,South,biwhitaker,3!0bh1$NJ^HA&JC
893798,Ms.,Patrice,N,Koch,F,patrice.koch@shaw.ca,5/19/1995,22.21,7/11/2016,Q3,1.05,188317,1%,362-39-6645,210-406-6365,Shafter,Presidio,Shafter,TX,79850,South,pnkoch,11RW8f1nE
501368,Mr.,Xavier,O,Mcintosh,M,xavier.mcintosh@gmail.com,12/10/1990,26.65,8/22/2014,Q3,2.93,119198,28%,035-74-2854,212-439-3754,New York City,New York,New York City,NY,10165,Northeast,xomcintosh,e^bXhtt4
507594,Ms.,Lidia,K,Rojas,F,lidia.rojas@yahoo.com,9/6/1993,23.91,4/22/2016,Q2,1.27,150763,13%,218-89-0801,209-694-7271,Litchfield,Lassen,Litchfield,CA,96117,West,lkrojas,6G0yzR]%
390989,Drs.,Essie,C,Bridges,F,essie.bridges@yahoo.co.uk,3/13/1993,24.39,11/26/2015,Q4,1.67,93441,19%,185-86-5982,215-584-1122,Harrisburg,Dauphin,Harrisburg,PA,17177,Northeast,ecbridges,t+FMKQwt]|
312364,Mrs.,Sondra,N,Stephens,F,sondra.stephens@msn.com,11/11/1976,40.74,1/24/2001,Q1,16.52,183288,0%,572-99-0507,209-594-8387,Boonville,Mendocino,Boonville,CA,95415,West,snstephens,G+qb<cAX6meB
444670,Mr.,Monte,A,Contreras,M,monte.contreras@gmail.com,5/14/1975,42.24,10/19/1998,Q4,18.79,70105,8%,477-55-7262,206-909-1183,Wallula,Walla Walla,Wallula,WA,99363,West,macontreras,mnG&.e#@?[G.DU
969572,Mr.,Ernesto,U,Moreno,M,ernesto.moreno@hotmail.com,11/27/1965,51.7,2/16/2006,Q1,11.45,50579,1%,122-98-7403,236-477-3313,Hume,Fauquier,Hume,VA,22639,South,eumoreno,h2Ijli&\{R+7R
129405,Prof.,Ismael,S,Ellis,M,ismael.ellis@charter.net,4/10/1975,42.33,8/23/2000,Q3,16.94,56375,1%,477-55-7715,603-891-5427,Mont Vernon,Hillsborough,Mont Vernon,NH,3057,Northeast,isellis,wkl3qxbu]
612960,Mr.,Elijah,K,Hopkins,M,elijah.hopkins@aol.com,4/26/1994,23.27,11/13/2016,Q4,0.7,67336,2%,038-74-6930,210-692-2678,Waco,McLennan,Waco,TX,76714,South,ekhopkins,vwk4^lqY
328690,Mrs.,Leigh,K,Mccall,F,leigh.mccall@gmail.com,7/18/1987,30.05,7/27/2008,Q3,9.01,179405,8%,619-87-2551,262-810-4875,Cedarburg,Ozaukee,Cedarburg,WI,53012,Midwest,lkmccall,9x4hKo7gNB8]]|y
960091,Mr.,Genaro,W,Stafford,M,genaro.stafford@yahoo.com,8/17/1979,37.97,10/16/2000,Q4,16.79,158345,18%,320-11-2235,702-913-9143,Dyer,Esmeralda,Dyer,NV,89010,West,gwstafford,R1yt\904!2PNE
563448,Drs.,Lucy,F,Hinton,F,lucy.hinton@yahoo.com,5/24/1976,41.21,12/23/1998,Q4,18.61,66085,1%,695-16-6326,252-398-5078,Gaston,Northampton,Gaston,NC,27832,South,lfhinton,Rr}OLYK@\%.I^_
982922,Ms.,Bernadette,H,Glass,F,bernadette.glass@hotmail.com,5/24/1994,23.19,1/29/2016,Q1,1.5,199184,16%,334-11-0572,239-692-2402,Pinellas Park,Pinellas,Pinellas Park,FL,33780,South,bhglass,rXoJB5U1|hEtw
646972,Mr.,Lee,F,Peck,M,lee.peck@gmail.com,2/10/1976,41.49,6/5/2009,Q2,8.15,140934,2%,180-86-0599,210-788-1120,Dallas,Dallas,Dallas,TX,75360,South,lfpeck,WR+[96-$
387407,Prof.,Damian,Q,Ellison,M,damian.ellison@gmail.com,4/26/1962,55.29,9/2/2010,Q3,6.91,42547,5%,512-33-2215,212-904-4176,Rochester,Monroe,Rochester,NY,14612,Northeast,dqellison,MfY4\gX>C9&m?t
468347,Mr.,Dusty,R,Hendricks,M,dusty.hendricks@gmail.com,6/4/1967,50.18,10/8/2013,Q4,3.81,187112,18%,503-45-4085,201-864-2613,Paterson,Passaic,Paterson,NJ,7502,Northeast,drhendricks,g$hyk@/~dm<?f
707678,Hon.,Katina,S,Wynn,F,katina.wynn@gmail.com,9/13/1987,29.89,3/21/2015,Q1,2.36,75205,12%,626-85-1863,303-806-3222,Arlington,Kiowa,Arlington,CO,81021,West,kswynn,E[&VGBMY
709899,Prof.,Clair,J,Morris,M,clair.morris@gmail.com,7/7/1958,59.1,12/13/1981,Q4,35.65,155562,5%,079-02-5317,206-614-8704,Loon Lake,Stevens,Loon Lake,WA,99148,West,cjmorris,9!n45z-t9i
931481,Prof.,Ernesto,U,Short,M,ernesto.short@hotmail.com,2/3/1993,24.5,6/25/2015,Q2,2.09,150578,27%,683-24-2543,252-477-0326,Garner,Wake,Garner,NC,27529,South,eushort,B}0NZcG@_C_mme
415337,Drs.,Frankie,J,Wiggins,F,frankie.wiggins@gmail.com,10/24/1958,58.8,2/12/1990,Q1,27.47,87276,18%,377-37-7795,303-773-3071,Denver,Denver,Denver,CO,80220,West,fjwiggins,Ul/@<:L*%Tbx%u
795746,Mrs.,Angelique,G,Guy,F,angelique.guy@hotmail.com,4/23/1990,27.28,7/20/2012,Q3,5.02,61936,2%,732-28-2021,210-875-3303,Dallas,Dallas,Dallas,TX,75376,South,agguy,OTNaNwh[/|5s.a%
880808,Mr.,Marcelino,I,Tanner,M,marcelino.tanner@gmail.com,7/25/1962,55.05,2/10/2009,Q1,8.47,53688,11%,173-86-7648,479-283-8919,Benton,Saline,Benton,AR,72158,South,mitanner,5$$xC7#rm5#2
224527,Prof.,Tony,S,Weiss,M,tony.weiss@aol.com,5/29/1971,46.2,10/28/1993,Q4,23.76,121236,27%,292-15-1702,209-283-2005,Garden Grove,Orange,Garden Grove,CA,92846,West,tsweiss,yo4/vUhEsF2-u
674436,Dr.,Lenard,R,Cardenas,M,lenard.cardenas@yahoo.co.uk,2/6/1981,36.5,11/18/2008,Q4,8.7,100184,0%,118-98-3789,252-633-3990,Bahama,Durham,Bahama,NC,27503,South,lrcardenas,p*6t:Hg1e#u
492623,Mrs.,Aurora,S,Gray,F,aurora.gray@gmail.com,4/29/1965,52.28,1/18/1988,Q1,29.55,128566,20%,359-08-8042,505-463-3310,Santa Fe,Santa Fe,Santa Fe,NM,87507,West,asgray,I}I6yG:_okWfb_
589874,Ms.,Manuela,F,Koch,F,manuela.koch@aol.com,12/13/1967,49.66,9/21/2009,Q3,7.85,57746,2%,015-94-0568,210-616-5554,Loraine,Mitchell,Loraine,TX,79532,South,mfkoch,s3Ki4rinP|
476018,Ms.,Jean,K,Mclean,F,jean.mclean@walmart.com,5/4/1987,30.25,5/28/2011,Q2,6.17,177228,14%,592-99-6453,503-800-6129,Chiloquin,Klamath,Chiloquin,OR,97624,West,jkmclean,qoh3Qh*OS&
228339,Drs.,Barbra,N,Sutton,F,barbra.sutton@ibm.com,7/1/1987,30.1,9/28/2012,Q3,4.83,87718,10%,352-08-2930,252-876-5411,Harbinger,Currituck,Harbinger,NC,27941,South,bnsutton,XkH%DaPZ:$<n3
239118,Mrs.,Deann,G,Mccormick,F,deann.mccormick@yahoo.co.uk,4/12/1959,58.33,6/4/1988,Q2,29.17,59439,28%,590-99-7706,215-559-6405,Craley,York,Craley,PA,17312,Northeast,dgmccormick,R]VRIB[;
125780,Ms.,Reba,L,Browning,F,reba.browning@hotmail.com,9/19/1964,52.89,10/22/1993,Q4,23.78,144698,27%,355-08-4077,229-958-4896,Kingston,Bartow,Kingston,GA,30145,South,rlbrowning,i!QEo!TJ?6yR8%
431018,Mr.,Rickie,J,Alston,M,rickie.alston@gmail.com,4/13/1990,27.31,3/17/2015,Q1,2.37,157663,15%,063-02-6842,319-330-2111,Des Moines,Polk,Des Moines,IA,50392,Midwest,rjalston,jY$G<P!%
452967,Dr.,Lyman,D,Reeves,M,lyman.reeves@yahoo.com,4/10/1990,27.32,1/19/2017,Q1,0.52,102546,2%,261-99-5615,207-961-9872,Fryeburg,Oxford,Fryeburg,ME,4037,Northeast,ldreeves,b*#_noE^
407464,Mr.,Deon,J,Quinn,M,deon.quinn@gmail.com,9/19/1965,51.89,11/25/2007,Q4,9.68,186558,10%,138-25-4573,210-478-8253,Anton,Hockley,Anton,TX,79313,South,djquinn,MwW{_|av
871827,Mr.,Israel,K,Mccarthy,M,israel.mccarthy@outlook.com,10/5/1972,44.84,1/11/2001,Q1,16.55,88536,6%,135-25-0215,216-481-5735,Willard,Huron,Willard,OH,44888,Midwest,ikmccarthy,vmwSIT&Bzr]>0
884068,Dr.,Moises,V,Berger,M,moises.berger@shell.com,5/6/1964,53.26,6/10/2006,Q2,11.14,190560,9%,472-57-1193,209-999-1866,San Francisco,San Francisco,San Francisco,CA,94141,West,mvberger,BN~+*KA]
131361,Ms.,Jerri,W,Douglas,F,jerri.douglas@yahoo.com,5/3/1963,54.27,2/6/1994,Q1,23.49,130614,22%,618-87-6769,503-571-2413,Portland,Multnomah,Portland,OR,97282,West,jwdouglas,b:1TrG\;MDu
259652,Mr.,Bradley,D,Nieves,M,bradley.nieves@gmail.com,9/2/1983,33.93,2/2/2005,Q1,12.49,82080,11%,603-87-2981,423-760-7018,Oak Ridge,Anderson,Oak Ridge,TN,37831,South,bdnieves,WI{.qT^2hqe_u
430932,Hon.,Romeo,O,Foster,M,romeo.foster@shell.com,5/5/1983,34.25,1/7/2005,Q1,12.56,182789,10%,249-99-8047,307-281-9361,Hiland,Natrona,Hiland,WY,82638,West,rofoster,uM&vnyVuKf$x8G3
637522,Hon.,Leopoldo,B,Mcgee,M,leopoldo.mcgee@gmail.com,10/25/1986,30.78,4/28/2017,Q2,0.25,125341,13%,062-02-1111,210-459-9807,Old Glory,Stonewall,Old Glory,TX,79540,South,lbmcgee,QK#5.[dj@b
467568,Prof.,Andrea,F,Crawford,M,andrea.crawford@exxonmobil.com,8/23/1978,38.96,9/2/2009,Q3,7.91,193651,30%,757-12-0852,405-614-0571,Marland,Noble,Marland,OK,74644,South,afcrawford,cXs&edME9lw]S
683539,Mr.,Charley,Z,Daniel,M,charley.daniel@yahoo.com,3/8/1959,58.43,4/30/2014,Q2,3.25,170822,3%,464-99-3054,218-468-3365,Minneapolis,Hennepin,Minneapolis,MN,55404,Midwest,czdaniel,28qZ3+wHXR9?CSf
417301,Ms.,Carolyn,Q,Butler,F,carolyn.butler@yahoo.com,8/2/1978,39.01,3/27/2006,Q1,11.35,83011,26%,526-99-8674,803-777-9562,Lugoff,Kershaw,Lugoff,SC,29078,South,cqbutler,u*6\l9n\fCsto4
682104,Mrs.,Gracie,M,Stanley,F,gracie.stanley@gmail.com,10/24/1974,42.79,11/20/2005,Q4,11.69,125339,27%,368-39-6485,201-788-2850,Essex Fells,Essex,Essex Fells,NJ,7021,Northeast,gmstanley,3xs6hJ/vvPuf\
544977,Mr.,Jerrold,L,Sweet,M,jerrold.sweet@gmail.com,11/1/1991,25.76,10/23/2015,Q4,1.76,171667,30%,031-92-6851,239-425-4387,Naples,Collier,Naples,FL,34120,South,jlsweet,pM<;S23M
928962,Mr.,Joshua,G,Small,M,joshua.small@gmail.com,9/17/1960,56.9,8/20/2001,Q3,15.95,182752,4%,343-11-5694,205-293-0457,Mobile,Mobile,Mobile,AL,36644,South,jgsmall,r}Y]A>@U&HQMu
248088,Mrs.,Kristy,D,Jordan,F,kristy.jordan@hotmail.com,12/15/1989,27.64,3/6/2013,Q1,4.4,89291,27%,506-57-0225,210-315-2628,Nome,Jefferson,Nome,TX,77629,South,kdjordan,CGzqLkw;b.w%
599683,Mr.,Spencer,Z,Williams,M,spencer.williams@hotmail.com,8/9/1977,39.99,4/29/2014,Q2,3.25,180288,22%,144-23-0486,479-987-0408,Des Arc,Prairie,Des Arc,AR,72040,South,szwilliams,cLb+ORfylRC_p<
117980,Ms.,Ashley,A,Ochoa,F,ashley.ochoa@shell.com,8/24/1978,38.95,3/24/2015,Q1,2.35,145452,2%,226-99-3289,505-459-6399,San Acacia,Socorro,San Acacia,NM,87831,West,aaochoa,ZWKLX;Lj8z
899405,Mr.,Rocco,P,Wall,M,rocco.wall@gmail.com,10/2/1964,52.85,5/7/1994,Q2,23.24,45497,15%,732-28-7587,603-449-3958,Wolfeboro Falls,Carroll,Wolfeboro Falls,NH,3896,Northeast,rpwall,0?sWT1T2QFY>eM
935067,Mr.,Sonny,G,Carey,M,sonny.carey@gmail.com,10/27/1961,55.79,5/20/2008,Q2,9.19,68748,2%,150-23-2859,308-667-7346,Maxwell,Lincoln,Maxwell,NE,69151,Midwest,sgcarey,vpAv[JZ9%j
521604,Hon.,Erich,T,Goodman,M,erich.goodman@gmail.com,4/3/1962,55.36,11/27/1986,Q4,30.69,138832,15%,688-24-4560,304-784-4393,Seth,Boone,Seth,WV,25181,South,etgoodman,b8-W-CGw$EbL
848091,Prof.,Mack,Q,Massey,M,mack.massey@shaw.ca,5/15/1993,24.22,4/16/2016,Q2,1.28,139079,20%,103-02-3216,210-302-1647,Pleasanton,Atascosa,Pleasanton,TX,78064,South,mqmassey,TOU$y~DI
999219,Ms.,Vicky,Z,Burgess,F,vicky.burgess@hotmail.com,4/6/1992,25.33,5/2/2017,Q2,0.24,176844,2%,511-33-6199,603-674-2032,Colebrook,Coos,Colebrook,NH,3576,Northeast,vzburgess,U%I_$cd&{k
209627,Mrs.,Willa,Q,Hensley,F,willa.hensley@gmail.com,11/1/1965,51.77,9/28/2003,Q3,13.84,178032,17%,646-23-3771,218-328-5008,Gaylord,Sibley,Gaylord,MN,55334,Midwest,wqhensley,gQBlv:no7oX}
642586,Hon.,Reva,H,Morales,F,reva.morales@yahoo.com,12/27/1988,28.6,3/13/2011,Q1,6.38,101018,16%,531-71-3442,215-329-9222,Lawton,Susquehanna,Lawton,PA,18828,Northeast,rhmorales,vuZ_Nw#gNe
651163,Ms.,Ina,H,Cummings,F,ina.cummings@gmail.com,6/22/1993,24.12,4/29/2016,Q2,1.25,62401,9%,034-92-9215,210-961-7669,Rockdale,Milam,Rockdale,TX,76567,South,ihcummings,boM#}Pjm9&
425289,Mrs.,Kristi,M,Monroe,F,kristi.monroe@gmail.com,3/26/1972,45.37,6/16/2006,Q2,11.12,57227,6%,695-16-4776,212-734-5344,Swan Lake,Sullivan,Swan Lake,NY,12783,Northeast,kmmonroe,gm3ynY[By
314444,Mr.,Danial,V,Carpenter,M,danial.carpenter@msn.com,7/26/1986,31.03,4/1/2012,Q2,5.33,185825,5%,601-99-2184,215-719-9400,Macungie,Lehigh,Macungie,PA,18062,Northeast,dvcarpenter,It?$6QJc9\Ut0i
956821,Ms.,Benita,L,Duncan,F,benita.duncan@gmail.com,11/17/1957,59.73,12/8/1985,Q4,31.66,50803,26%,724-28-0144,423-901-1808,Idlewild,Gibson,Idlewild,TN,38346,South,blduncan,7}AHT4YaVqKFha/
711278,Mr.,Dwayne,R,Kim,M,dwayne.kim@ibm.com,1/4/1976,41.59,2/27/2009,Q1,8.42,173554,5%,448-27-8402,405-870-4505,Waurika,Jefferson,Waurika,OK,73573,South,drkim,1PAa?NzX%
125371,Ms.,Lorrie,D,Rocha,F,lorrie.rocha@aol.com,1/16/1995,22.55,12/21/2016,Q4,0.6,42245,15%,678-22-7346,304-719-7057,Helen,Raleigh,Helen,WV,25853,South,ldrocha,q;U.y%s+O|Yd5{|
906259,Drs.,Juliana,V,Hines,F,juliana.hines@gmail.com,12/15/1979,37.64,4/21/2007,Q2,10.28,115340,0%,580-41-4352,262-884-6814,Milwaukee,Milwaukee,Milwaukee,WI,53217,Midwest,jvhines,wMsS&%/Uv]k7|H&
327429,Prof.,Mac,Z,Mcleod,M,mac.mcleod@gmail.com,2/5/1979,38.5,6/14/2003,Q2,14.13,168548,22%,320-11-0958,401-501-1565,North Kingstown,Washington,North Kingstown,RI,2852,Northeast,mzmcleod,V[}hyKw9GU+
272413,Mr.,Bryce,V,Bonner,M,bryce.bonner@gmail.com,2/13/1958,59.49,3/3/2008,Q1,9.41,141453,20%,348-08-7421,505-386-4693,Las Cruces,Do¤a Ana,Las Cruces,NM,88003,West,bvbonner,Up\n[eaybw0k:f
645306,Mr.,Guadalupe,U,Holcomb,M,guadalupe.holcomb@hotmail.com,2/27/1981,36.44,12/27/2013,Q4,3.59,175151,24%,481-41-3721,316-841-2836,Talmage,Dickinson,Talmage,KS,67482,Midwest,guholcomb,r?a1*tt2/Gd49
180869,Mr.,Jacob,S,Cherry,M,jacob.cherry@yahoo.co.in,10/4/1970,46.85,8/15/2014,Q3,2.95,126821,4%,083-02-8562,603-796-6037,East Kingston,Rockingham,East Kingston,NH,3827,Northeast,jscherry,UY{l&eH!;Qtb?E
222563,Mrs.,Jeanette,E,Rivera,F,jeanette.rivera@aol.com,9/3/1963,53.94,5/22/2002,Q2,15.19,63519,15%,143-23-0461,270-857-0407,De Mossville,Pendleton,De Mossville,KY,41033,South,jerivera,0t7oeZ>xL1OM;
541221,Mr.,Jefferson,B,Holt,M,jefferson.holt@yahoo.ca,7/17/1996,21.04,7/15/2017,Q3,0.04,68295,7%,304-37-7449,701-992-3274,Mekinock,Grand Forks,Mekinock,ND,58258,Midwest,jbholt,4FZyXCh^&{!Q8u
198476,Mr.,Dillon,R,Dunn,M,dillon.dunn@yahoo.ca,6/18/1973,44.14,5/25/1999,Q2,18.19,159350,21%,029-92-4488,209-642-0845,Santa Cruz,Santa Cruz,Santa Cruz,CA,95065,West,drdunn,I$Ueb{tb
664807,Hon.,Bertie,Q,Slater,F,bertie.slater@gmail.com,2/3/1994,23.5,1/5/2017,Q1,0.56,120043,21%,574-61-0132,215-850-8359,East Smethport,McKean,East Smethport,PA,16730,Northeast,bqslater,5Co6VO|;Wg
673745,Ms.,Hannah,Z,Cooper,F,hannah.cooper@shaw.ca,10/4/1993,23.83,11/13/2015,Q4,1.71,126393,9%,509-33-6508,240-919-2748,Baltimore,Baltimore (city),Baltimore,MD,21274,South,hzcooper,V.>~92F224v
812026,Mr.,Jon,A,Mcneil,M,jon.mcneil@hotmail.com,3/22/1973,44.38,1/1/2008,Q1,9.58,112059,21%,215-91-9193,218-998-7784,Appleton,Swift,Appleton,MN,56208,Midwest,jamcneil,PAowi6F|xM
957459,Drs.,Caitlin,U,Mann,F,caitlin.mann@hotmail.com,11/5/1961,55.76,9/29/1990,Q3,26.85,170909,0%,611-87-6022,225-886-1747,Hester,St. James,Hester,LA,70743,South,cumann,me-.cBmuq[
118109,Hon.,Doris,H,Giles,F,doris.giles@aol.com,1/3/1959,58.61,10/8/2000,Q4,16.81,176813,2%,193-86-6409,308-666-7569,Sumner,Dawson,Sumner,NE,68878,Midwest,dhgiles,v<Hq_v_JmsAV\
900863,Mrs.,Barbra,A,Hobbs,F,barbra.hobbs@outlook.com,5/9/1991,26.24,10/6/2013,Q4,3.81,41746,14%,491-29-5239,236-666-5502,Roanoke,Montgomery,Roanoke,VA,24023,South,bahobbs,h*Rr7+?DJ
147382,Mr.,Hung,E,Witt,M,hung.witt@apple.com,8/6/1965,52.01,7/25/1998,Q3,19.02,149006,12%,043-15-7895,479-636-8265,Beaver,Carroll,Beaver,AR,72613,South,hewitt,TAIrwZt->ng|
456816,Ms.,Adele,Y,Scott,F,adele.scott@yahoo.com,8/29/1980,36.94,3/27/2012,Q1,5.34,111047,17%,405-73-5476,207-661-8706,Porter,Oxford,Porter,ME,4068,Northeast,ayscott,ub|:\1cB
437096,Ms.,Stella,H,Guy,F,stella.guy@btinternet.com,10/13/1979,37.82,3/31/2016,Q1,1.33,83468,17%,536-71-1774,210-990-9956,Dallas,Dallas,Dallas,TX,75264,South,shguy,UDU{7^bDKU?htu
159397,Mr.,Clement,B,Lancaster,M,clement.lancaster@charter.net,8/13/1971,45.99,1/4/2005,Q1,12.57,60567,26%,180-86-6071,406-298-8084,Billings,Yellowstone,Billings,MT,59101,West,cblancaster,ATXmr+Rs7YHu
169739,Ms.,Rosetta,J,Decker,F,rosetta.decker@bp.com,4/3/1993,24.33,4/7/2016,Q2,1.31,116175,2%,583-99-8323,252-964-7255,Morganton,Burke,Morganton,NC,28680,South,rjdecker,Ux402GGZL]M}!^
995863,Mr.,Caleb,Q,Poole,M,caleb.poole@hotmail.com,4/19/1972,45.3,6/9/2004,Q2,13.14,178642,11%,466-99-5783,212-282-7388,Eastport,Suffolk,Eastport,NY,11941,Northeast,cqpoole,N\<UQI$t
779374,Prof.,Dudley,V,Elliott,M,dudley.elliott@yahoo.com,9/8/1966,50.92,4/1/1996,Q2,21.34,173380,28%,636-31-2637,217-293-4309,Rockford,Winnebago,Rockford,IL,61101,Midwest,dvelliott,gA&hx7um]
587639,Ms.,Barbara,W,Palmer,F,barbara.palmer@yahoo.com,6/7/1984,33.16,4/23/2014,Q2,3.27,72749,18%,677-22-6704,225-544-2407,New Orleans,Orleans,New Orleans,LA,70185,South,bwpalmer,wXK++CgIOg\3yw
964222,Mrs.,Alana,S,Henderson,F,alana.henderson@gmail.com,6/15/1959,58.16,11/17/1987,Q4,29.72,73888,17%,416-67-9779,701-366-9793,Erie,Cass,Erie,ND,58029,Midwest,ashenderson,AYWTL|Q%.kA$^&
597006,Ms.,Hazel,L,Case,F,hazel.case@aol.com,8/3/1962,55.02,10/7/1987,Q4,29.83,42726,28%,241-99-0661,228-989-5956,Thornton,Thornton,Thornton,MS,39172,South,hlcase,im]L@biO*
688836,Mr.,Erich,Z,Lyons,M,erich.lyons@gmail.com,3/31/1996,21.34,4/27/2017,Q2,0.25,129446,17%,752-09-2442,303-271-1917,Morrison,Jefferson,Morrison,CO,80465,West,ezlyons,FG><Ut*3
498361,Mrs.,Elise,A,Zimmerman,F,elise.zimmerman@gmail.com,12/26/1977,39.61,8/14/2007,Q3,9.96,159589,3%,322-11-8121,215-954-2885,Scranton,Lackawanna,Scranton,PA,18501,Northeast,eazimmerman,zU7yzd-8l
759183,Prof.,Mauro,W,Fernandez,M,mauro.fernandez@gmail.com,6/9/1982,35.16,5/20/2011,Q2,6.19,148251,0%,490-29-1098,423-250-3418,Memphis,Shelby,Memphis,TN,38109,South,mwfernandez,c9l9[W\G8@x8t
